NGRIP CH4 DATA:,,,,,,,
Column 1: NGRIP depth (m),,,,,,,
"Column 2: Gas age, ss09sea06bm scale",,,,,,,
"Column 3: Gas age, AICC 2012 scale (Veres et al., 2013, Clim. Past 9)",,,,,,,
Column 4: CH4 concentration (ppb),,,,,,,
Column 5: 1-sigma uncertainty CH4 concentration (ppb),,,,,,,
Column 6: Published in,,,,,,,
,,,,,,,
1,2,3,4,5,6,,
depth,age ss09sea06bm,age AICC 2012,ch4,error,published in,,
(m),(years BP),(years BP),(ppb),(ppb),,,
2609.225,79511.4,78164.2,507.4,5.9,Baumgartner et al. (2014),,
2609.361,79522.5,78174.5,515.8,5.9,Baumgartner et al. (2014),,
2609.675,79547.2,78198.3,516.8,5.9,Baumgartner et al. (2014),,
2610.325,79596.8,78246.3,512.7,5.9,Baumgartner et al. (2014),,
2610.775,79631.0,78278.7,518.7,5.9,Baumgartner et al. (2014),,
2611.425,79678.4,78324.8,528.0,5.9,Baumgartner et al. (2014),,
2611.875,79710.7,78356.4,526.2,5.9,Baumgartner et al. (2014),,
2612.525,79757.6,78402.5,528.3,5.9,Baumgartner et al. (2014),,
2612.975,79790.6,78434.5,517.3,5.9,Baumgartner et al. (2014),,
2614.725,79921.3,78558.8,559.4,5.9,Baumgartner et al. (2014),,
2614.861,79931.8,78568.5,571.6,5.9,Baumgartner et al. (2014),,
2615.175,79958.4,78591.6,501.5,5.9,Baumgartner et al. (2014),,
2615.825,80018.9,78640.5,480.7,5.9,Baumgartner et al. (2014),,
2615.965,80032.4,78651.1,478.7,5.9,Baumgartner et al. (2014),,
2616.275,80062.8,78676.9,473.1,5.9,Baumgartner et al. (2014),,
2616.925,80124.2,78731.8,495.3,5.9,Baumgartner et al. (2014),,
2617.059,80136.9,78743.3,518.8,5.9,Baumgartner et al. (2014),,
2617.375,80166.3,78771.4,481.7,5.9,Baumgartner et al. (2014),,
2617.425,80171.3,78775.8,488.1,5.9,Baumgartner et al. (2014),,
2618.025,80225.4,78829.1,536.0,5.9,Baumgartner et al. (2014),,
2618.160,80237.5,78841.0,512.4,5.9,Baumgartner et al. (2014),,
2618.475,80266.5,78868.7,501.7,5.9,Baumgartner et al. (2014),,
2619.125,80325.1,78925.8,500.7,5.9,Baumgartner et al. (2014),,
2619.259,80336.5,78937.3,503.5,5.9,Baumgartner et al. (2014),,
2619.575,80365.1,78964.5,498.6,5.9,Baumgartner et al. (2014),,
2620.225,80423.7,79020.6,510.9,5.9,Baumgartner et al. (2014),,
2620.363,80436.0,79032.6,508.9,5.9,Baumgartner et al. (2014),,
2620.675,80464.2,79059.7,492.2,5.9,Baumgartner et al. (2014),,
2621.325,80520.8,79115.7,504.7,5.9,Baumgartner et al. (2014),,
2622.425,80612.6,79209.1,511.7,5.9,Baumgartner et al. (2014),,
2623.115,80668.3,79266.5,514.7,5.9,Baumgartner et al. (2014),,
2624.265,80760.4,79359.2,523.4,5.9,Baumgartner et al. (2014),,
2625.315,80841.3,79443.4,520.2,5.9,Baumgartner et al. (2014),,
2626.415,80924.8,79530.1,518.3,5.9,Baumgartner et al. (2014),,
2627.515,81009.2,79615.8,512.7,5.9,Baumgartner et al. (2014),,
2628.615,81093.7,79701.8,544.3,5.9,Baumgartner et al. (2014),,
2629.715,81174.1,79788.2,526.3,5.9,Baumgartner et al. (2014),,
2630.815,81251.4,79873.3,561.4,5.9,Baumgartner et al. (2014),,
2631.915,81328.9,79956.3,544.0,5.9,Baumgartner et al. (2014),,
2633.015,81406.7,80039.6,538.9,5.9,Baumgartner et al. (2014),,
2634.115,81480.5,80123.0,555.6,5.9,Baumgartner et al. (2014),,
2634.165,81483.9,80126.7,549.8,5.9,Baumgartner et al. (2014),,
2635.215,81551.1,80204.6,552.0,5.9,Baumgartner et al. (2014),,
2636.315,81618.5,80283.7,565.4,5.9,Baumgartner et al. (2014),,
2637.415,81686.9,80362.5,563.0,5.9,Baumgartner et al. (2014),,
2638.515,81753.1,80441.1,598.1,5.9,Baumgartner et al. (2014),,
2638.565,81756.5,80444.6,611.8,5.9,Baumgartner et al. (2014),,
2639.615,81818.4,80519.0,573.4,5.9,Baumgartner et al. (2014),,
2640.025,81841.7,80547.9,565.4,5.9,Baumgartner et al. (2014),,
2641.265,81912.1,80634.3,579.7,5.9,Baumgartner et al. (2014),,
2641.865,81946.1,80675.4,572.0,5.9,Baumgartner et al. (2014),,
2642.915,82004.5,80747.6,584.0,5.9,Baumgartner et al. (2014),,
2644.015,82067.4,80822.7,591.9,5.9,Baumgartner et al. (2014),,
2645.115,82130.5,80898.3,598.8,5.9,Baumgartner et al. (2014),,
2646.215,82194.6,80972.2,593.7,5.9,Baumgartner et al. (2014),,
2647.315,82258.3,81045.0,584.5,5.9,Baumgartner et al. (2014),,
2648.415,82319.7,81116.3,585.4,5.9,Baumgartner et al. (2014),,
2649.515,82381.5,81187.1,590.0,5.9,Baumgartner et al. (2014),,
2650.475,82437.2,81249.0,588.1,5.9,Baumgartner et al. (2014),,
2651.575,82501.3,81321.4,610.9,5.9,Baumgartner et al. (2014),,
2652.675,82567.5,81395.9,581.4,5.9,Baumgartner et al. (2014),,
2653.775,82642.2,81470.4,603.3,5.9,Baumgartner et al. (2014),,
2654.875,82723.7,81543.6,607.7,5.9,Baumgartner et al. (2014),,
2655.975,82806.5,81617.6,591.2,5.9,Baumgartner et al. (2014),,
2657.075,82891.7,81693.6,599.3,5.9,Baumgartner et al. (2014),,
2658.175,82984.1,81770.6,606.7,5.9,Baumgartner et al. (2014),,
2659.325,83085.6,81849.5,601.8,5.9,Baumgartner et al. (2014),,
2660.375,83173.1,81921.0,624.6,5.9,Baumgartner et al. (2014),,
2661.475,83260.1,81995.5,681.6,5.9,Baumgartner et al. (2014),,
2661.525,83264.3,81999.0,718.7,5.9,Baumgartner et al. (2014),,
2662.575,83346.8,82070.0,605.9,5.9,Baumgartner et al. (2014),,
2663.675,83433.5,82144.8,617.6,5.9,Baumgartner et al. (2014),,
2664.775,83522.9,82220.6,645.2,5.9,Baumgartner et al. (2014),,
2665.875,83615.5,82297.9,629.9,5.9,Baumgartner et al. (2014),,
2666.975,83699.8,82373.1,638.6,5.9,Baumgartner et al. (2014),,
2669.175,83838.9,82514.4,640.6,5.9,Baumgartner et al. (2014),,
2670.275,83909.9,82585.3,632.5,5.9,Baumgartner et al. (2014),,
2671.375,83986.1,82658.7,634.7,5.9,Baumgartner et al. (2014),,
2672.475,84066.2,82733.3,636.7,5.9,Baumgartner et al. (2014),,
2673.575,84148.9,82808.5,668.0,5.9,Baumgartner et al. (2014),,
2674.675,84223.4,82882.6,685.5,5.9,Baumgartner et al. (2014),,
2675.775,84290.7,82954.3,680.0,5.9,Baumgartner et al. (2014),,
2676.875,84354.3,83023.7,658.4,5.9,Baumgartner et al. (2014),,
2678.025,84423.4,83097.4,660.2,5.9,Baumgartner et al. (2014),,
2679.075,84494.5,83166.2,653.7,5.9,Baumgartner et al. (2014),,
2680.175,84575.0,83241.7,681.4,5.9,Baumgartner et al. (2014),,
2682.375,84727.5,83391.6,680.4,5.9,Baumgartner et al. (2014),,
2683.475,84797.9,83464.7,676.9,5.9,Baumgartner et al. (2014),,
2684.575,84873.1,83538.4,673.5,5.9,Baumgartner et al. (2014),,
2685.675,84953.3,83613.9,675.4,5.9,Baumgartner et al. (2014),,
2685.725,84956.4,83617.4,678.6,5.9,Baumgartner et al. (2014),,
2686.775,85037.4,83691.8,703.2,5.9,Baumgartner et al. (2014),,
2687.875,85120.2,83769.7,693.2,5.9,Baumgartner et al. (2014),,
2688.975,85193.7,83845.2,709.0,5.9,Baumgartner et al. (2014),,
2690.075,85254.2,83918.2,733.0,5.9,Baumgartner et al. (2014),,
2691.175,85310.3,83989.1,732.3,5.9,Baumgartner et al. (2014),,
2692.275,85365.7,84061.3,688.8,5.9,Baumgartner et al. (2014),,
2693.375,85429.7,84139.8,516.6,5.9,Baumgartner et al. (2014),,
2693.425,85432.8,84143.5,514.3,5.9,Baumgartner et al. (2014),,
2694.475,85510.4,84226.4,525.3,5.9,Baumgartner et al. (2014),,
2694.525,85514.8,84230.7,543.0,5.9,Baumgartner et al. (2014),,
2695.575,85607.7,84319.1,613.3,5.9,Baumgartner et al. (2014),,
2695.625,85612.1,84323.3,633.6,5.9,Baumgartner et al. (2014),,
2696.675,85693.0,84409.5,603.3,5.9,Baumgartner et al. (2014),,
2697.775,85775.1,84498.2,502.9,5.9,Baumgartner et al. (2014),,
2697.825,85779.1,84502.2,491.3,5.9,Baumgartner et al. (2014),,
2698.875,85864.5,84594.2,489.1,5.9,Baumgartner et al. (2014),,
2698.925,85869.3,84598.6,498.2,5.9,Baumgartner et al. (2014),,
2699.975,85960.9,84695.5,490.7,5.9,Baumgartner et al. (2014),,
2701.075,86055.0,84799.5,498.4,5.9,Baumgartner et al. (2014),,
2701.125,86058.8,84804.4,495.9,5.9,Baumgartner et al. (2014),,
2702.175,86148.7,84906.7,479.5,5.9,Baumgartner et al. (2014),,
2703.275,86253.4,85021.0,479.1,5.9,Baumgartner et al. (2014),,
2703.325,86258.9,85026.4,485.2,5.9,Baumgartner et al. (2014),,
2704.375,86365.1,85140.2,462.7,5.9,Baumgartner et al. (2014),,
2705.475,86480.0,85261.5,469.5,5.9,Baumgartner et al. (2014),,
2706.575,86588.6,85382.1,472.2,5.9,Baumgartner et al. (2014),,
2707.675,86693.3,85498.4,472.5,5.9,Baumgartner et al. (2014),,
2708.775,86790.1,85610.3,470.3,5.9,Baumgartner et al. (2014),,
2709.875,86884.3,85722.0,478.2,5.9,Baumgartner et al. (2014),,
2709.925,86888.4,85727.1,475.8,5.9,Baumgartner et al. (2014),,
2710.975,86987.1,85840.7,466.1,5.9,Baumgartner et al. (2014),,
2711.025,86992.2,85846.1,472.6,5.9,Baumgartner et al. (2014),,
2712.075,87102.0,85961.1,466.4,5.9,Baumgartner et al. (2014),,
2713.175,87215.9,86079.7,473.5,5.9,Baumgartner et al. (2014),,
2713.225,87221.4,86085.2,480.7,5.9,Baumgartner et al. (2014),,
2714.275,87333.6,86202.0,468.9,5.9,Baumgartner et al. (2014),,
2716.475,87584.8,86448.8,469.4,5.9,Baumgartner et al. (2014),,
2717.575,87702.8,86569.2,467.5,5.9,Baumgartner et al. (2014),,
2718.675,87827.8,86693.3,463.9,5.9,Baumgartner et al. (2014),,
2720.875,88101.2,86942.8,465.2,5.9,Baumgartner et al. (2014),,
2722.425,88282.3,87110.9,505.0,5.9,Baumgartner et al. (2014),,
2725.275,88550.9,87371.0,523.6,5.9,Baumgartner et al. (2014),,
2726.375,88660.8,87471.2,542.3,5.9,Baumgartner et al. (2014),,
2727.475,88765.3,87574.8,552.4,5.9,Baumgartner et al. (2014),,
2728.575,88863.8,87673.5,520.3,5.9,Baumgartner et al. (2014),,
2729.675,88961.5,87769.1,537.9,5.9,Baumgartner et al. (2014),,
2730.775,89056.0,87861.6,556.5,5.9,Baumgartner et al. (2014),,
2731.875,89147.9,87951.4,532.4,5.9,Baumgartner et al. (2014),,
2732.975,89237.6,88039.8,540.1,5.9,Baumgartner et al. (2014),,
2734.075,89324.6,88127.6,547.2,5.9,Baumgartner et al. (2014),,
2735.175,89414.1,88213.6,523.0,5.9,Baumgartner et al. (2014),,
2736.275,89510.4,88301.7,494.0,5.9,Baumgartner et al. (2014),,
2737.375,89612.3,88392.9,518.0,5.9,Baumgartner et al. (2014),,
2738.475,89707.1,88482.7,527.3,5.9,Baumgartner et al. (2014),,
2739.575,89793.9,88568.4,547.9,5.9,Baumgartner et al. (2014),,
2740.675,89882.0,88650.5,546.3,5.9,Baumgartner et al. (2014),,
2741.775,89969.2,88732.0,548.6,5.9,Baumgartner et al. (2014),,
2742.875,90055.7,88813.2,514.2,5.9,Baumgartner et al. (2014),,
2743.975,90139.7,88892.1,509.9,5.9,Baumgartner et al. (2014),,
2746.175,90302.1,89046.4,521.6,5.9,Baumgartner et al. (2014),,
2747.275,90384.6,89123.1,520.0,5.9,Baumgartner et al. (2014),,
2748.375,90468.7,89200.1,488.9,5.9,Baumgartner et al. (2014),,
2749.475,90554.3,89279.6,493.0,5.9,Baumgartner et al. (2014),,
2750.575,90638.6,89360.7,480.4,5.9,Baumgartner et al. (2014),,
2751.675,90727.3,89442.9,436.2,5.9,Baumgartner et al. (2014),,
2751.725,90731.5,89446.6,451.7,5.9,Baumgartner et al. (2014),,
2752.775,90838.0,89533.1,480.9,5.9,Baumgartner et al. (2014),,
2753.875,90960.6,89635.9,467.4,5.9,Baumgartner et al. (2014),,
2754.975,91080.8,89743.3,480.6,5.9,Baumgartner et al. (2014),,
2756.075,91195.0,89846.9,463.8,5.9,Baumgartner et al. (2014),,
2757.175,91307.8,89948.6,472.7,5.9,Baumgartner et al. (2014),,
2758.275,91423.1,90049.7,475.9,5.9,Baumgartner et al. (2014),,
2759.375,91539.4,90152.0,473.4,5.9,Baumgartner et al. (2014),,
2760.475,91652.8,90253.1,483.5,5.9,Baumgartner et al. (2014),,
2761.575,91761.0,90352.8,478.5,5.9,Baumgartner et al. (2014),,
2762.675,91868.0,90452.1,465.2,5.9,Baumgartner et al. (2014),,
2763.775,91974.7,90551.4,461.3,5.9,Baumgartner et al. (2014),,
2764.875,92084.4,90651.8,462.4,5.9,Baumgartner et al. (2014),,
2765.975,92198.7,90754.9,472.7,5.9,Baumgartner et al. (2014),,
2768.175,92420.6,90962.7,470.6,5.9,Baumgartner et al. (2014),,
2769.275,92521.8,91062.7,479.6,5.9,Baumgartner et al. (2014),,
2770.375,92620.8,91162.6,470.5,5.9,Baumgartner et al. (2014),,
2771.475,92722.8,91263.7,475.6,5.9,Baumgartner et al. (2014),,
2772.575,92823.0,91365.9,482.6,5.9,Baumgartner et al. (2014),,
2773.675,92922.0,91468.2,476.5,5.9,Baumgartner et al. (2014),,
2774.775,93019.8,91569.8,473.5,5.9,Baumgartner et al. (2014),,
2775.875,93112.5,91669.9,463.8,5.9,Baumgartner et al. (2014),,
2776.975,93206.3,91771.1,450.6,5.9,Baumgartner et al. (2014),,
2779.175,93409.4,91979.8,462.5,5.9,Baumgartner et al. (2014),,
2780.275,93520.2,92086.2,488.9,5.9,Baumgartner et al. (2014),,
2781.375,93638.9,92191.8,483.1,5.9,Baumgartner et al. (2014),,
2782.475,93760.6,92295.5,481.8,5.9,Baumgartner et al. (2014),,
2783.575,93881.6,92397.7,477.3,5.9,Baumgartner et al. (2014),,
2784.675,93998.1,92499.6,473.4,5.9,Baumgartner et al. (2014),,
2785.775,94115.0,92601.3,474.2,5.9,Baumgartner et al. (2014),,
2786.875,94232.8,92703.2,456.5,5.9,Baumgartner et al. (2014),,
2787.975,94348.3,92805.2,462.9,5.9,Baumgartner et al. (2014),,
2789.075,94465.7,92904.5,472.5,5.9,Baumgartner et al. (2014),,
2790.175,94581.4,93002.1,488.1,5.9,Baumgartner et al. (2014),,
2792.375,94799.3,93198.8,470.9,5.9,Baumgartner et al. (2014),,
2793.475,94906.7,93300.2,475.3,5.9,Baumgartner et al. (2014),,
2794.575,95018.6,93402.8,477.5,5.9,Baumgartner et al. (2014),,
2795.675,95136.8,93505.1,476.1,5.9,Baumgartner et al. (2014),,
2795.725,95142.4,93509.7,478.7,5.9,Baumgartner et al. (2014),,
2796.775,95256.8,93605.9,497.3,5.9,Baumgartner et al. (2014),,
2796.825,95262.9,93610.4,475.5,5.9,Baumgartner et al. (2014),,
2797.875,95381.4,93704.6,466.0,5.9,Baumgartner et al. (2014),,
2798.975,95501.7,93802.2,477.8,5.9,Baumgartner et al. (2014),,
2799.815,95590.7,93876.0,480.5,5.9,Baumgartner et al. (2014),,
2800.765,95692.8,93959.4,469.4,5.9,Baumgartner et al. (2014),,
2801.775,95802.5,94047.9,480.1,5.9,Baumgartner et al. (2014),,
2802.965,95930.3,94152.1,473.3,5.9,Baumgartner et al. (2014),,
2804.065,96052.7,94248.1,499.0,5.9,Baumgartner et al. (2014),,
2804.115,96058.6,94252.5,538.9,5.9,Baumgartner et al. (2014),,
2805.165,96172.5,94343.6,471.8,5.9,Baumgartner et al. (2014),,
2806.405,96310.2,94449.6,474.5,5.9,Baumgartner et al. (2014),,
2807.365,96411.0,94531.1,474.0,5.9,Baumgartner et al. (2014),,
2808.325,96510.7,94612.8,476.6,5.9,Baumgartner et al. (2014),,
2809.620,96647.2,94723.0,468.9,5.9,Baumgartner et al. (2014),,
2810.665,96755.4,94811.2,468.4,5.9,Baumgartner et al. (2014),,
2811.765,96866.0,94902.3,469.5,5.9,Baumgartner et al. (2014),,
2812.865,96977.0,94992.2,474.8,5.9,Baumgartner et al. (2014),,
2813.965,97082.3,95083.2,467.3,5.9,Baumgartner et al. (2014),,
2815.065,97187.7,95177.2,486.6,5.9,Baumgartner et al. (2014),,
2816.165,97303.4,95273.4,515.1,5.9,Baumgartner et al. (2014),,
2817.265,97431.1,95368.5,504.3,5.9,Baumgartner et al. (2014),,
2818.365,97551.6,95463.2,490.2,5.9,Baumgartner et al. (2014),,
2818.915,97614.3,95511.0,509.6,5.9,Baumgartner et al. (2014),,
2820.565,97805.8,95652.5,526.5,5.9,Baumgartner et al. (2014),,
2821.665,97928.8,95744.7,519.0,5.9,Baumgartner et al. (2014),,
2823.325,98105.7,95882.0,517.5,5.9,Baumgartner et al. (2014),,
2824.175,98192.6,95951.9,527.6,5.9,Baumgartner et al. (2014),,
2824.965,98277.5,96017.9,528.0,5.9,Baumgartner et al. (2014),,
2826.065,98396.6,96111.7,541.5,5.9,Baumgartner et al. (2014),,
2827.715,98569.7,96253.1,534.9,5.9,Baumgartner et al. (2014),,
2828.265,98625.7,96300.4,554.3,5.9,Baumgartner et al. (2014),,
2829.370,98734.4,96394.9,537.5,5.9,Baumgartner et al. (2014),,
2831.055,98895.7,96538.4,546.1,5.9,Baumgartner et al. (2014),,
2831.700,98959.0,96593.8,535.8,5.9,Baumgartner et al. (2014),,
2832.675,99055.3,96677.9,521.8,5.9,Baumgartner et al. (2014),,
2834.315,99210.5,96816.1,532.2,5.9,Baumgartner et al. (2014),,
2835.600,99327.2,96922.0,539.9,5.9,Baumgartner et al. (2014),,
2835.965,99360.0,96951.8,523.1,5.9,Baumgartner et al. (2014),,
2837.065,99454.6,97040.1,533.3,5.9,Baumgartner et al. (2014),,
2837.615,99500.2,97084.2,553.4,5.9,Baumgartner et al. (2014),,
2839.265,99640.3,97217.5,537.1,5.9,Baumgartner et al. (2014),,
2840.450,99751.2,97316.8,549.7,5.9,Baumgartner et al. (2014),,
2840.915,99795.0,97356.1,552.6,5.9,Baumgartner et al. (2014),,
2840.965,99800.5,97360.3,551.8,5.9,Baumgartner et al. (2014),,
2842.615,99951.1,97499.7,530.9,5.9,Baumgartner et al. (2014),,
2843.670,100045.2,97587.1,536.7,5.9,Baumgartner et al. (2014),,
2844.215,100091.7,97631.8,544.7,5.9,Baumgartner et al. (2014),,
2845.990,100243.3,97777.1,562.1,5.9,Baumgartner et al. (2014),,
2847.515,100372.4,97900.5,548.1,5.9,Baumgartner et al. (2014),,
2848.215,100430.2,97956.8,536.0,5.9,Baumgartner et al. (2014),,
2849.165,100508.0,98032.5,556.8,5.9,Baumgartner et al. (2014),,
2850.265,100599.3,98120.2,556.8,5.9,Baumgartner et al. (2014),,
2850.315,100603.9,98124.1,560.7,5.9,Baumgartner et al. (2014),,
2851.365,100690.3,98207.9,558.1,5.9,Baumgartner et al. (2014),,
2852.465,100782.3,98296.6,565.1,5.9,Baumgartner et al. (2014),,
2853.565,100881.3,98386.6,564.3,5.9,Baumgartner et al. (2014),,
2854.560,100975.5,98468.5,562.2,5.9,Baumgartner et al. (2014),,
2855.765,101093.0,98568.5,604.3,5.9,Baumgartner et al. (2014),,
2855.815,101098.6,98572.7,636.1,5.9,Baumgartner et al. (2014),,
2856.870,101208.2,98660.6,583.9,5.9,Baumgartner et al. (2014),,
2857.965,101320.7,98751.7,569.9,5.9,Baumgartner et al. (2014),,
2859.065,101439.0,98843.5,563.6,5.9,Baumgartner et al. (2014),,
2860.165,101558.4,98934.3,571.0,5.9,Baumgartner et al. (2014),,
2861.270,101674.9,99024.7,568.1,5.9,Baumgartner et al. (2014),,
2862.365,101786.0,99113.6,594.7,5.9,Baumgartner et al. (2014),,
2863.465,101893.4,99201.5,578.6,5.9,Baumgartner et al. (2014),,
2864.565,101997.7,99290.4,594.4,5.9,Baumgartner et al. (2014),,
2865.665,102104.4,99379.7,590.4,5.9,Baumgartner et al. (2014),,
2866.765,102208.4,99469.0,581.7,5.9,Baumgartner et al. (2014),,
2867.865,102310.1,99558.5,596.9,5.9,Baumgartner et al. (2014),,
2868.415,102361.4,99603.3,697.9,5.9,Baumgartner et al. (2014),,
2868.465,102365.8,99607.4,632.6,5.9,Baumgartner et al. (2014),,
2870.065,102511.4,99737.2,581.7,5.9,Baumgartner et al. (2014),,
2871.185,102609.2,99826.6,570.8,5.9,Baumgartner et al. (2014),,
2872.265,102702.8,99912.0,573.9,5.9,Baumgartner et al. (2014),,
2873.625,102819.1,100019.3,592.4,5.9,Baumgartner et al. (2014),,
2873.915,102844.1,100042.3,600.3,5.9,Baumgartner et al. (2014),,
2875.815,103005.5,100193.2,580.9,5.9,Baumgartner et al. (2014),,
2875.920,103014.4,100201.6,572.9,5.9,Capron et al. (2010; 2012),,
2876.845,103091.9,100273.9,583.4,5.9,Baumgartner et al. (2014),,
2877.025,103106.9,100288.0,593.0,5.9,Capron et al. (2010; 2012),,
2878.125,103197.9,100373.9,602.3,5.9,Capron et al. (2010; 2012),,
2879.045,103275.5,100446.6,579.5,5.9,Baumgartner et al. (2014),,
2879.225,103290.8,100460.8,583.3,5.9,Capron et al. (2010; 2012),,
2880.145,103370.5,100533.6,589.9,5.9,Baumgartner et al. (2014),,
2880.325,103386.8,100548.0,588.2,5.9,Capron et al. (2010; 2012),,
2881.265,103468.2,100622.9,592.5,5.9,Baumgartner et al. (2014),,
2881.425,103481.8,100635.6,599.3,5.9,Capron et al. (2010; 2012),,
2882.345,103554.8,100707.6,588.7,5.9,Baumgartner et al. (2014),,
2883.125,103615.2,100767.6,594.2,5.9,Capron et al. (2010; 2012),,
2883.575,103651.5,100802.3,588.4,5.9,Baumgartner et al. (2014),,
2884.595,103735.8,100881.4,603.1,5.9,Baumgartner et al. (2014),,
2884.725,103746.8,100891.6,573.2,5.9,Capron et al. (2010; 2012),,
2885.645,103825.5,100964.0,584.9,5.9,Baumgartner et al. (2014),,
2885.825,103839.8,100978.2,598.3,5.9,Capron et al. (2010; 2012),,
2886.755,103918.0,101050.9,599.6,5.9,Baumgartner et al. (2014),,
2886.925,103932.8,101064.2,625.3,5.9,Capron et al. (2010; 2012),,
2887.525,103983.2,101111.0,601.0,5.9,Capron et al. (2010; 2012),,
2887.845,104010.5,101135.9,604.7,5.9,Baumgartner et al. (2014),,
2888.960,104108.8,101224.8,598.4,5.9,Baumgartner et al. (2014),,
2889.125,104123.8,101238.0,593.7,5.9,Capron et al. (2010; 2012),,
2890.035,104207.6,101310.8,595.1,5.9,Baumgartner et al. (2014),,
2890.221,104224.5,101325.7,584.6,5.9,Capron et al. (2010; 2012),,
2890.795,104277.6,101371.6,617.4,5.9,Capron et al. (2010; 2012),,
2891.310,104324.2,101412.8,606.4,5.9,Baumgartner et al. (2014),,
2892.245,104405.6,101487.1,598.4,5.9,Baumgartner et al. (2014),,
2892.795,104451.8,101530.0,607.0,5.9,Baumgartner et al. (2014),,
2892.974,104466.3,101544.0,603.1,5.9,Capron et al. (2010; 2012),,
2893.885,104538.1,101615.9,604.1,5.9,Baumgartner et al. (2014),,
2894.070,104552.0,101630.6,613.5,5.9,Capron et al. (2010; 2012),,
2894.865,104609.4,101694.2,611.0,5.9,Baumgartner et al. (2014),,
2895.158,104630.4,101718.3,605.3,5.9,Capron et al. (2010; 2012),,
2895.721,104673.5,101765.6,610.7,5.9,Capron et al. (2010; 2012),,
2896.005,104696.8,101789.5,551.0,5.9,Baumgartner et al. (2014),,
2896.272,104719.6,101813.8,520.8,5.9,Capron et al. (2010; 2012),,
2896.798,104773.4,101861.6,517.5,5.9,Capron et al. (2010; 2012),,
2897.195,104820.2,101898.1,498.9,5.9,Baumgartner et al. (2014),,
2897.375,104841.2,101914.9,493.9,5.9,Capron et al. (2010; 2012),,
2897.925,104912.3,101966.0,517.6,5.9,Capron et al. (2010; 2012),,
2898.295,104957.2,102000.7,550.0,5.9,Baumgartner et al. (2014),,
2898.475,104977.2,102017.7,566.5,5.9,Capron et al. (2010; 2012),,
2899.345,105064.4,102096.0,659.6,5.9,Baumgartner et al. (2014),,
2899.395,105068.5,102100.2,644.1,5.9,Baumgartner et al. (2014),,
2899.575,105084.1,102115.3,667.3,5.9,Capron et al. (2010; 2012),,
2900.355,105142.9,102179.4,554.8,5.9,Baumgartner et al. (2014),,
2900.670,105167.7,102204.6,545.4,5.9,Capron et al. (2010; 2012),,
2900.965,105191.7,102228.2,522.3,5.9,Baumgartner et al. (2014),,
2901.225,105214.1,102250.1,549.2,5.9,Capron et al. (2010; 2012),,
2902.325,105323.2,102348.2,495.3,5.9,Capron et al. (2010; 2012),,
2902.695,105364.2,102384.8,499.6,5.9,Baumgartner et al. (2014),,
2902.875,105385.2,102402.6,509.0,5.9,Capron et al. (2010; 2012),,
2903.785,105491.1,102497.4,506.3,5.9,Baumgartner et al. (2014),,
2903.969,105513.6,102516.8,493.4,5.9,Capron et al. (2010; 2012),,
2904.895,105621.1,102616.7,522.6,5.9,Baumgartner et al. (2014),,
2905.075,105641.5,102636.0,510.5,5.9,Capron et al. (2010; 2012),,
2905.985,105743.7,102733.4,505.5,5.9,Baumgartner et al. (2014),,
2906.170,105766.2,102753.4,520.0,5.9,Capron et al. (2010; 2012),,
2907.075,105870.3,102851.0,538.0,5.9,Baumgartner et al. (2014),,
2907.273,105893.5,102871.9,556.6,5.9,Capron et al. (2010; 2012),,
2907.825,105958.8,102930.5,544.1,5.9,Capron et al. (2010; 2012),,
2908.125,105994.0,102962.5,552.8,5.9,Baumgartner et al. (2014),,
2908.375,106023.8,102989.5,565.7,5.9,Capron et al. (2010; 2012),,
2908.925,106088.8,103048.9,580.8,5.9,Capron et al. (2010; 2012),,
2909.295,106130.8,103086.8,619.8,5.9,Baumgartner et al. (2014),,
2909.345,106136.0,103091.8,595.8,5.9,Baumgartner et al. (2014),,
2909.475,106150.8,103105.0,584.1,5.9,Capron et al. (2010; 2012),,
2910.385,106239.0,103193.8,621.5,5.9,Baumgartner et al. (2014),,
2910.570,106255.5,103211.0,602.4,5.9,Capron et al. (2010; 2012),,
2911.495,106333.3,103293.1,593.6,5.9,Baumgartner et al. (2014),,
2911.673,106347.8,103308.2,633.6,5.9,Capron et al. (2010; 2012),,
2912.595,106424.8,103384.2,607.4,5.9,Baumgartner et al. (2014),,
2912.775,106439.9,103398.8,589.6,5.9,Capron et al. (2010; 2012),,
2913.695,106515.0,103472.6,613.4,5.9,Baumgartner et al. (2014),,
2913.870,106528.4,103486.6,622.1,5.9,Capron et al. (2010; 2012),,
2914.925,106610.6,103570.1,629.7,5.9,Baumgartner et al. (2014),,
2914.970,106613.7,103573.6,609.9,5.9,Capron et al. (2010; 2012),,
2915.345,106642.7,103602.9,620.9,5.9,Baumgartner et al. (2014),,
2915.513,106655.7,103616.0,637.6,5.9,Capron et al. (2010; 2012),,
2916.995,106769.8,103731.6,626.0,5.9,Baumgartner et al. (2014),,
2917.174,106784.8,103745.9,624.2,5.9,Capron et al. (2010; 2012),,
2917.275,106793.2,103754.0,640.2,5.9,Capron et al. (2010; 2012),,
2918.095,106860.3,103819.8,637.5,5.9,Baumgartner et al. (2014),,
2919.145,106955.1,103905.9,652.2,5.9,Baumgartner et al. (2014),,
2919.374,106976.0,103924.7,651.6,5.9,Capron et al. (2010; 2012),,
