%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=216421, 2025/11/16 16:43:53.21)
2 3267 7.640553e+01 2.032028e+04  8.182039028567634887e+03  1.023615416151780402e+06  2.015894364919007057e+06  2.093921133848148398e+06
3 3299 7.551570e+01 2.015130e+04  8.182039028567634887e+03  1.013334545700968010e+06  1.061987537042708369e+06  2.075198824606489390e+06
4 3331 7.547440e+01 2.043546e+04  8.182039028567634887e+03  1.012614793956884532e+06  1.540417533492124872e+06  2.050815863767724717e+06
5 3363 7.586237e+01 2.078208e+04  8.182039028567634887e+03  1.012038157831236138e+06  1.575300342408557422e+06  2.035784585046141176e+06
6 3395 7.591108e+01 2.118940e+04  8.182039028567634887e+03  1.011963532795178005e+06  1.561519442373033380e+06  2.173597776622543577e+06
7 3427 7.554530e+01 2.132288e+04  8.182039028567634887e+03  1.012433417178084143e+06  1.526713340059936978e+06  2.061468313881994458e+06
8 3459 7.535141e+01 2.141264e+04  8.182039028567634887e+03  1.012311718969879788e+06  1.038740924025837216e+06  2.037765890070228372e+06
9 3491 7.553751e+01 2.112393e+04  8.182039028567634887e+03  1.012194390792378807e+06  1.046849596571618924e+06  2.093416064122119918e+06
10 3523 7.563563e+01 2.110224e+04  8.182039028567634887e+03  1.012136841288981144e+06  2.014332722828361671e+06  2.188142274165054783e+06
11 3555 7.547414e+01 2.125758e+04  8.182039028567634887e+03  1.011716032901200815e+06  1.028616641118427971e+06  2.167197830030652694e+06
12 3587 7.466948e+01 2.152720e+04  8.182039028567634887e+03  1.011358448206336936e+06  1.030876588146069786e+06  2.046750211388311815e+06
13 3619 7.285470e+01 2.215400e+04  8.182039028567634887e+03  1.011613320142075187e+06  1.021582145710393786e+06  2.196714691964094061e+06
14 3651 7.148957e+01 2.188099e+04  8.182039028567634887e+03  1.010866777042379486e+06  1.016248208841283340e+06  2.223202659604163840e+06
15 3683 7.088975e+01 2.150724e+04  8.182039028567634887e+03  1.011377190475948853e+06  1.023935471072030487e+06  2.204044738117738161e+06
16 3715 6.986975e+01 2.258755e+04  8.182039028567634887e+03  1.011015751463804743e+06  1.017497861304172780e+06  2.044056207235331181e+06
17 3747 6.906617e+01 2.341883e+04  8.182039028567634887e+03  1.010704354723729310e+06  1.019540963127054507e+06  2.023538512407579692e+06
18 3779 6.894304e+01 2.428718e+04  8.182039028567634887e+03  1.010643378558336990e+06  1.023929284830741235e+06  2.016746891317421105e+06
19 3811 6.868208e+01 2.496295e+04  8.182039028567634887e+03  1.010742106531627011e+06  1.016198606827837182e+06  2.027831067699290812e+06
20 3843 6.882939e+01 2.389070e+04  8.182039028567634887e+03  1.010233107148356270e+06  1.024240446466747671e+06  2.032757413561242633e+06
21 3875 6.755544e+01 2.343081e+04  8.182039028567634887e+03  1.010587679356296780e+06  1.019765216471684398e+06  2.025220863221739884e+06
22 3907 6.700857e+01 2.349957e+04  8.182039028567634887e+03  1.010164836384664872e+06  1.014646902066864539e+06  2.035095478841657750e+06
23 3939 6.648459e+01 2.439707e+04  8.182039028567634887e+03  1.010465684332486591e+06  1.014554877986140200e+06  2.025886374195198761e+06
24 3971 6.632211e+01 2.622106e+04  8.182039028567634887e+03  1.010298328579717898e+06  1.014285711210072273e+06  2.021979978455757722e+06
25 4003 6.641878e+01 2.602627e+04  8.182039028567634887e+03  1.009880352407789323e+06  1.015494479622099083e+06  2.026878830577888759e+06
26 4035 6.638790e+01 2.564815e+04  8.182039028567634887e+03  1.009803598399319919e+06  1.018180184285292868e+06  2.017072562301593134e+06
27 4067 6.613495e+01 2.547098e+04  8.182039028567634887e+03  1.010004867600429920e+06  1.014616634779205080e+06  2.019995005751718301e+06
28 4099 6.529055e+01 2.551359e+04  8.182039028567634887e+03  1.010177363244242151e+06  1.014717267562027671e+06  2.107751595509550534e+06
29 4131 6.488008e+01 2.586224e+04  8.182039028567634887e+03  1.009680113997333101e+06  1.012673892701191595e+06  2.026623554633105639e+06
30 4163 6.544439e+01 2.617922e+04  8.182039028567634887e+03  1.009375734843778657e+06  1.012734939215421677e+06  2.018583470912407152e+06
31 4195 6.634591e+01 2.655370e+04  8.182039028567634887e+03  1.009649951983878855e+06  1.016060062267217552e+06  2.087052901873259805e+06
32 4227 6.693246e+01 2.610239e+04  8.182039028567634887e+03  1.009349823667419376e+06  1.012948699800684350e+06  2.013261020476606674e+06
33 4259 6.658597e+01 2.679027e+04  8.182039028567634887e+03  1.009367645505705266e+06  1.014246968178075040e+06  2.012305689308878500e+06
34 4291 6.569500e+01 2.699804e+04  8.182039028567634887e+03  1.009210826330937445e+06  1.013398104476192151e+06  2.025446180487478850e+06
35 4323 6.428784e+01 2.730330e+04  8.182039028567634887e+03  1.008812183561711106e+06  1.012721307000569417e+06  2.014947256356602069e+06
36 4355 6.341039e+01 2.718529e+04  8.182039028567634887e+03  1.008564124899888877e+06  1.010693315784122678e+06  2.028834362895984668e+06
37 4387 6.296798e+01 2.760385e+04  8.182039028567634887e+03  1.009148930487303180e+06  1.013728547248027986e+06  2.025384430746533209e+06
38 4419 6.279708e+01 2.802047e+04  8.182039028567634887e+03  1.008084183155556442e+06  1.012079222268833895e+06  2.016496012234832859e+06
39 4451 6.353163e+01 2.802100e+04  8.182039028567634887e+03  1.008389866139701451e+06  1.010506973211051431e+06  2.012949054560720455e+06
40 4483 6.415646e+01 2.688153e+04  8.182039028567634887e+03  1.007886474976917380e+06  1.011659026580983773e+06  2.009189547522419132e+06
41 4515 6.482421e+01 2.730806e+04  8.182039028567634887e+03  1.008028061862729839e+06  1.011208996348038549e+06  2.014867732013087254e+06
42 4547 6.541169e+01 2.758512e+04  8.182039028567634887e+03  1.007886848450391670e+06  1.009874704114896245e+06  2.023880088037471287e+06
43 4579 6.643223e+01 2.794208e+04  8.182039028567634887e+03  1.007836146441804362e+06  1.011196886110157124e+06  2.017192693292893004e+06
44 4611 6.733216e+01 2.824535e+04  8.182039028567634887e+03  1.007193860960605321e+06  1.011534728324660799e+06  2.014461326064402703e+06
45 4643 6.874663e+01 2.860351e+04  8.182039028567634887e+03  1.007216623808933538e+06  1.009884259891254595e+06  2.011860682926856214e+06
46 4675 7.021982e+01 2.844776e+04  8.182039028567634887e+03  1.007280896384258405e+06  1.012525333496986190e+06  2.021881690668614116e+06
47 4707 7.271506e+01 2.890095e+04  8.182039028567634887e+03  1.007274719302532380e+06  1.009358827696895925e+06  2.015501620706510730e+06
48 4739 7.441283e+01 2.872824e+04  8.182039028567634887e+03  1.007077728017043788e+06  1.011991651821340318e+06  2.016681142312745564e+06
49 4771 7.498865e+01 2.894915e+04  8.182039028567634887e+03  1.007144707865437260e+06  1.013548440162496292e+06  2.019409159834156279e+06
50 4803 7.444166e+01 2.770543e+04  8.182039028567634887e+03  1.007058189942949219e+06  1.010546776405088836e+06  2.019972935838643927e+06
51 4835 7.450376e+01 2.726749e+04  8.182039028567634887e+03  1.007322723690132843e+06  1.011643980806244537e+06  2.013436243569534272e+06
52 4867 7.442739e+01 2.687795e+04  8.182039028567634887e+03  1.006999692645484349e+06  1.011037619272659300e+06  2.045353839118316537e+06
53 4899 7.379551e+01 2.576958e+04  8.182039028567634887e+03  1.006966586534657399e+06  1.010151834817149909e+06  2.014609991597143468e+06
54 4931 7.291563e+01 2.427877e+04  8.182039028567634887e+03  1.006977300704214955e+06  1.012097386668451014e+06  2.011290249151349533e+06
55 4963 7.221649e+01 2.370662e+04  8.182039028567634887e+03  1.007252013354336377e+06  1.011691828223158256e+06  2.033760421779041179e+06
56 4995 7.185761e+01 2.382876e+04  8.182039028567634887e+03  1.007063255784500856e+06  1.010424688458726159e+06  3.016523734762757085e+06
57 5027 7.117771e+01 2.326943e+04  8.182039028567634887e+03  1.007010532626085333e+06  1.010982123202477116e+06  2.015492044767393265e+06
58 5059 7.075417e+01 2.225925e+04  8.182039028567634887e+03  1.007120969511001953e+06  1.009491656157829217e+06  3.007898598498684820e+06
59 5091 7.065318e+01 2.180216e+04  8.182039028567634887e+03  1.007042734036480892e+06  1.009182354276471888e+06  3.014938935941856354e+06
60 5123 7.088568e+01 2.111279e+04  8.182039028567634887e+03  1.007000736594366259e+06  1.010398959280414856e+06  3.027710626854517963e+06
61 5155 7.120148e+01 2.049082e+04  8.182039028567634887e+03  1.006995997340597794e+06  1.012060517676550662e+06  3.008270688782797661e+06
62 5187 7.023683e+01 2.007775e+04  8.182039028567634887e+03  1.007039303384328028e+06  1.008375573838474695e+06  2.008910247109510470e+06
63 5219 6.990276e+01 2.003289e+04  8.182039028567634887e+03  1.007298510787182488e+06  1.013739761321831029e+06  3.007875141265190206e+06
64 5251 6.839000e+01 2.027645e+04  8.182039028567634887e+03  1.007067363950307714e+06  1.010316264969588839e+06  3.016789227714803070e+06
65 5283 6.720773e+01 1.999511e+04  8.182039028567634887e+03  1.006912011727001867e+06  1.009132502382246777e+06  3.006961710650853813e+06
66 5315 6.632830e+01 1.999659e+04  8.182039028567634887e+03  1.006971386889075744e+06  1.010635595892585465e+06  2.015530541790762916e+06
67 5347 6.563331e+01 2.037609e+04  8.182039028567634887e+03  1.007062338365092524e+06  1.011870335469028214e+06  3.007736550625409000e+06
68 5379 6.560544e+01 2.002887e+04  8.182039028567634887e+03  1.007295929465226131e+06  1.009258470000008936e+06  2.014575041576880496e+06
69 5411 6.543297e+01 2.011632e+04  8.182039028567634887e+03  1.007059422549451003e+06  1.009188286454943707e+06  3.026617966790589970e+06
70 5443 6.483660e+01 2.013095e+04  8.182039028567634887e+03  1.007133672967000864e+06  1.009265590311289183e+06  2.011634758298494387e+06
71 5475 6.555600e+01 1.916594e+04  8.182039028567634887e+03  1.007125342684059404e+06  1.008633456817792496e+06  3.013702044401423540e+06
72 5507 6.630864e+01 1.839786e+04  8.182039028567634887e+03  1.007170203546996694e+06  1.008337917526654433e+06  2.012543734088214114e+06
73 5539 6.736307e+01 1.782672e+04  8.182039028567634887e+03  1.007164013070714078e+06  1.009057512538480107e+06  2.017859686382112559e+06
74 5571 6.872221e+01 1.785122e+04  8.182039028567634887e+03  1.007577883394764969e+06  1.009399940691399039e+06  2.019239056259010686e+06
75 5603 6.973442e+01 1.848201e+04  8.182039028567634887e+03  1.007069920504424139e+06  1.009284227503501927e+06  2.017694534061959246e+06
76 5635 6.989164e+01 1.883870e+04  8.182039028567634887e+03  1.007090561673566699e+06  1.010120344963237643e+06  2.011027870178561658e+06
77 5667 7.035584e+01 1.928511e+04  8.182039028567634887e+03  1.007111940295391134e+06  1.010237650668748887e+06  2.010159242284206208e+06
78 5699 7.049934e+01 1.880945e+04  8.182039028567634887e+03  1.007060024628015119e+06  1.009225271026071860e+06  2.034393834835376125e+06
79 5731 7.135403e+01 1.818016e+04  8.182039028567634887e+03  1.007168808773210156e+06  1.008949831732062274e+06  2.011944663790409453e+06
80 5763 7.264921e+01 1.768630e+04  8.182039028567634887e+03  1.007073095493460190e+06  1.009070785316040623e+06  2.012167022157758940e+06
81 5795 7.423334e+01 1.743440e+04  8.182039028567634887e+03  1.007101432458763826e+06  1.009073034797459841e+06  2.008965741598757450e+06
82 5827 7.541346e+01 1.734769e+04  8.182039028567634887e+03  1.007118523896958330e+06  1.010126595577607863e+06  3.007946870818334632e+06
83 5859 7.690501e+01 1.754740e+04  8.182039028567634887e+03  1.007012409271625569e+06  1.008544367176302243e+06  2.010712625252688304e+06
84 5891 7.759843e+01 1.726467e+04  8.182039028567634887e+03  1.007127505437332555e+06  1.010181470488083782e+06  2.009572613740577828e+06
85 5923 7.788940e+01 1.694024e+04  8.182039028567634887e+03  1.007191032767151017e+06  1.008333738817409147e+06  2.009947137926586438e+06
86 5955 7.859202e+01 1.756327e+04  8.182039028567634887e+03  1.006981701907098526e+06  1.008602892233113758e+06  2.009487967318550218e+06
87 5987 7.932215e+01 1.755244e+04  8.182039028567634887e+03  1.007022899487810093e+06  1.010526060859608231e+06  2.022095454996177927e+06
88 6019 7.990769e+01 1.846505e+04  8.182039028567634887e+03  1.007129558212968521e+06  1.009531396823705523e+06  2.007496759700831259e+06
89 6051 8.152794e+01 1.969820e+04  8.182039028567634887e+03  1.006927225542400149e+06  1.007763744581004372e+06  2.011456410678389017e+06
90 6083 8.319685e+01 1.968038e+04  8.182039028567634887e+03  1.007002339945469052e+06  1.009699081319959136e+06  2.016682566163923824e+06
91 6115 8.402358e+01 1.946619e+04  8.182039028567634887e+03  1.007037312232068274e+06  1.009154072673125425e+06  2.009111107756491285e+06
92 6147 8.369518e+01 1.932191e+04  8.182039028567634887e+03  1.006956336328859907e+06  1.010521705985074746e+06  2.016206560149630764e+06
93 6179 8.429490e+01 1.885090e+04  8.182039028567634887e+03  1.007110964074103627e+06  1.009769552922528470e+06  2.013545117854436394e+06
94 6211 8.396092e+01 1.889575e+04  8.182039028567634887e+03  1.007018169790729764e+06  1.008832372460474260e+06  2.020922313034262508e+06
95 6243 8.384814e+01 1.917930e+04  8.182039028567634887e+03  1.006991752778894268e+06  1.008235781387419440e+06  2.022697983515767846e+06
96 6275 8.313438e+01 1.953349e+04  8.182039028567634887e+03  1.007012120754286996e+06  1.008608543134221341e+06  3.007916658758772071e+06
97 6307 8.224302e+01 1.954608e+04  8.182039028567634887e+03  1.007015994727686630e+06  1.008713719776236918e+06  2.019435380796670914e+06
98 6339 8.036487e+01 1.947448e+04  8.182039028567634887e+03  1.006947857253904454e+06  1.008093045579519356e+06  2.014321715961779002e+06
99 6371 7.832154e+01 1.979909e+04  8.182039028567634887e+03  1.007015950492199045e+06  1.008795097694115946e+06  2.007543379689390771e+06
100 6403 7.681500e+01 2.080551e+04  8.182039028567634887e+03  1.007040782047217828e+06  1.008922323322104756e+06  2.007396840401345398e+06
101 6435 7.743183e+01 2.135174e+04  8.182039028567634887e+03  1.006948072382236947e+06  1.009117240415034583e+06  2.007812622690687655e+06
102 6467 7.863603e+01 2.138648e+04  8.182039028567634887e+03  1.006946460097739124e+06  1.008718802043646458e+06  2.011547180950586451e+06
103 6499 7.861488e+01 2.137985e+04  8.182039028567634887e+03  1.006979152656568680e+06  1.008031422363982536e+06  3.008085286504652351e+06
104 6531 7.872818e+01 2.137009e+04  8.182039028567634887e+03  1.007073431781685213e+06  1.008899563836144749e+06  2.008688798692977754e+06
105 6563 7.830652e+01 2.148578e+04  8.182039028567634887e+03  1.007106992365787621e+06  1.008779249918885529e+06  1.014645811705892906e+06
106 6595 7.803368e+01 2.149346e+04  8.182039028567634887e+03  1.007085684437589371e+06  1.009266593400378479e+06  2.014284612959872466e+06
107 6627 7.735022e+01 2.153904e+04  8.182039028567634887e+03  1.007022404939063126e+06  1.008656000023086206e+06  2.016476441383905010e+06
108 6659 7.657625e+01 2.156505e+04  8.182039028567634887e+03  1.007086041994933039e+06  1.008793937573345378e+06  2.012399393630002160e+06
109 6691 7.498227e+01 2.156657e+04  8.182039028567634887e+03  1.006927742337822448e+06  1.008928677852931665e+06  2.009994202502424829e+06
110 6723 7.435601e+01 2.167841e+04  8.182039028567634887e+03  1.006977375530864578e+06  1.008073065610430669e+06  2.013185021080125589e+06
111 6755 7.338039e+01 2.168655e+04  8.182039028567634887e+03  1.006992975296589779e+06  1.008562991565300385e+06  2.009725639469335321e+06
112 6787 7.220826e+01 2.168389e+04  8.182039028567634887e+03  1.006924756302057533e+06  1.007942049655017210e+06  2.009635636723479023e+06
113 6819 7.092219e+01 2.170675e+04  8.182039028567634887e+03  1.007030834606271004e+06  1.008935338980596513e+06  2.009159532447151374e+06
114 6851 7.087854e+01 2.172893e+04  8.182039028567634887e+03  1.006991317941527232e+06  1.007752871853827499e+06  2.009340744560091989e+06
115 6883 7.058009e+01 2.174590e+04  8.182039028567634887e+03  1.006947399827010464e+06  1.008392094824355445e+06  2.017786449658203637e+06
116 6915 6.991748e+01 2.189294e+04  8.182039028567634887e+03  1.006954275413784198e+06  1.008592929162687622e+06  2.012979908249905333e+06
117 6947 6.877198e+01 2.185722e+04  8.182039028567634887e+03  1.006963824558760272e+06  1.008205994919600897e+06  2.007901573008839972e+06
118 6979 6.746017e+01 2.192386e+04  8.182039028567634887e+03  1.007010094650649116e+06  1.007832999350748956e+06  2.011358498969071312e+06
119 7011 6.603720e+01 2.203888e+04  8.182039028567634887e+03  1.007058084517488373e+06  1.008069615091163432e+06  2.009551142774523003e+06
120 7043 6.431012e+01 2.196384e+04  8.182039028567634887e+03  1.007013416372306063e+06  1.007697372903162148e+06  2.010254998259992804e+06
121 7075 6.272448e+01 2.198647e+04  8.182039028567634887e+03  1.006914414233803167e+06  1.007519529914877494e+06  1.011588718577271677e+06
122 7107 6.164057e+01 2.207073e+04  8.182039028567634887e+03  1.006979085686041042e+06  1.007932591148157837e+06  2.007635124076754320e+06
123 7139 6.114510e+01 2.211655e+04  8.182039028567634887e+03  1.006911185558863333e+06  1.007404657809231081e+06  1.014088841368287802e+06
124 7171 6.067721e+01 2.212194e+04  8.182039028567634887e+03  1.007025725235826219e+06  1.007655054745115107e+06  1.015783001697838539e+06
125 7203 5.998980e+01 2.210008e+04  8.182039028567634887e+03  1.006907758564754855e+06  1.007475569821300916e+06  2.007862935705223121e+06
126 7235 5.960245e+01 2.203786e+04  8.182039028567634887e+03  1.006946650218536728e+06  1.007366227290732786e+06  2.007818477679295465e+06
127 7267 5.942752e+01 2.210529e+04  8.182039028567634887e+03  1.006930369842725224e+06  1.007753279929155717e+06  2.007799490108242491e+06
128 7299 5.956385e+01 2.214164e+04  8.182039028567634887e+03  1.006904638279948034e+06  1.007724211950244848e+06  2.008217190461294726e+06
129 7331 5.938083e+01 2.220971e+04  8.182039028567634887e+03  1.006981551298801787e+06  1.007679797600990045e+06  2.009271376155885868e+06
130 7363 5.925043e+01 2.231007e+04  8.182039028567634887e+03  1.006870131877016858e+06  1.007410287208509282e+06  2.010760067343240837e+06
131 7395 5.933546e+01 2.236346e+04  8.182039028567634887e+03  1.006902219107780256e+06  1.007282038101761136e+06  1.016958492728756508e+06
132 7427 6.006576e+01 2.237630e+04  8.182039028567634887e+03  1.006895765212903381e+06  1.007338466521691065e+06  2.008714434226273559e+06
133 7459 6.109398e+01 2.242294e+04  8.182039028567634887e+03  1.006862235007810523e+06  1.007206333281002939e+06  2.006811237894954858e+06
134 7491 6.142071e+01 2.248521e+04  8.182039028567634887e+03  1.006914188156426069e+06  1.007469981388486223e+06  2.007053810660965275e+06
135 7523 6.173092e+01 2.247519e+04  8.182039028567634887e+03  1.006883938914686674e+06  1.007412523852807586e+06  1.010591542424582760e+06
136 7555 6.178551e+01 2.239787e+04  8.182039028567634887e+03  1.006858801442017313e+06  1.007088592630713712e+06  2.007207295572465053e+06
137 7587 6.205616e+01 2.237527e+04  8.182039028567634887e+03  1.006911890441373689e+06  1.007432982367610210e+06  2.010571824191915803e+06
138 7619 6.214438e+01 2.233331e+04  8.182039028567634887e+03  1.006913235646485933e+06  1.007329997748944676e+06  2.008324773747159401e+06
139 7651 6.217336e+01 2.233878e+04  8.182039028567634887e+03  1.006945317007040256e+06  1.007899868101859232e+06  2.007162124943464296e+06
140 7683 6.193167e+01 2.243248e+04  8.182039028567634887e+03  1.006819830422428902e+06  1.007688970339435153e+06  3.006867095345316455e+06
141 7715 6.179499e+01 2.244261e+04  8.182039028567634887e+03  1.006931249491327326e+06  1.007679168552473886e+06  2.007571991713333409e+06
142 7747 6.150827e+01 2.242806e+04  8.182039028567634887e+03  1.006866054475096753e+06  1.007665469566335436e+06  2.008274589512482285e+06
143 7779 6.109459e+01 2.245665e+04  8.182039028567634887e+03  1.006880629341854597e+06  1.007445353074522223e+06  2.007172609564681537e+06
144 7811 6.026327e+01 2.247115e+04  8.182039028567634887e+03  1.006829027666134411e+06  1.007443333355242037e+06  2.008540075086568948e+06
145 7843 6.022855e+01 2.254968e+04  8.182039028567634887e+03  1.006895376571455039e+06  1.007365835693515604e+06  2.009330554830305977e+06
146 7875 6.024728e+01 2.264045e+04  8.182039028567634887e+03  1.006890377382672857e+06  1.007674408269550418e+06  2.007146304822208360e+06
147 7907 6.020380e+01 2.269324e+04  8.182039028567634887e+03  1.006805923482177546e+06  1.007138432649980998e+06  2.007920350519491360e+06
148 7939 6.042399e+01 2.269586e+04  8.182039028567634887e+03  1.006835850611009519e+06  1.007346053692763788e+06  2.006863561959578423e+06
149 7971 6.080480e+01 2.277045e+04  8.182039028567634887e+03  1.006845411370946676e+06  1.007364629698271398e+06  2.006991465779688675e+06
150 8003 6.103563e+01 2.268465e+04  8.182039028567634887e+03  1.006801300186876440e+06  1.007069228161064326e+06  1.009323980917938170e+06
151 8035 6.177881e+01 2.274541e+04  8.182039028567634887e+03  1.006841245977161219e+06  1.007194619235826423e+06  1.009391028663641540e+06
152 8067 6.149015e+01 2.279119e+04  8.182039028567634887e+03  1.006836187297972967e+06  1.007205401421561837e+06  2.008181512798410375e+06
153 8099 6.168675e+01 2.281071e+04  8.182039028567634887e+03  1.006841440056783846e+06  1.007293052505366271e+06  2.007941409237492131e+06
154 8131 6.144573e+01 2.285903e+04  8.182039028567634887e+03  1.006853364237164496e+06  1.007250427474736469e+06  2.009852052130074939e+06
155 8163 6.130301e+01 2.280044e+04  8.182039028567634887e+03  1.006848717959333328e+06  1.007074048792239977e+06  2.007152789575154893e+06
156 8195 6.137689e+01 2.282921e+04  8.182039028567634887e+03  1.006838309680608683e+06  1.007384665497771231e+06  2.007955030509912875e+06
157 8227 6.181861e+01 2.290780e+04  8.182039028567634887e+03  1.006818430755355977e+06  1.007349600080012577e+06  2.008177969746689312e+06
158 8259 6.183148e+01 2.291037e+04  8.182039028567634887e+03  1.006817159568543895e+06  1.007486970923012355e+06  1.010830649434650317e+06
159 8291 6.239662e+01 2.296705e+04  8.182039028567634887e+03  1.006818075619097915e+06  1.007182856124579906e+06  1.012159837935763528e+06
160 8323 6.283554e+01 2.301186e+04  8.182039028567634887e+03  1.006844620975039317e+06  1.007387931479844847e+06  2.006990387304770527e+06
161 8355 6.356176e+01 2.302999e+04  8.182039028567634887e+03  1.006800015826225164e+06  1.007145825253372779e+06  2.007003619380217511e+06
162 8387 6.408496e+01 2.309528e+04  8.182039028567634887e+03  1.006834894351945841e+06  1.007414968203262659e+06  1.010581406617603265e+06
163 8419 6.450351e+01 2.309207e+04  8.182039028567634887e+03  1.006788023157251766e+06  1.007073247205303051e+06  1.011228955589951365e+06
164 8451 6.582643e+01 2.310147e+04  8.182039028567634887e+03  1.006828035476296325e+06  1.007412740499644075e+06  2.009266683831989765e+06
165 8483 6.751342e+01 2.310070e+04  8.182039028567634887e+03  1.006798517131445347e+06  1.007382073007764760e+06  2.009213060219609179e+06
166 8515 6.942624e+01 2.320101e+04  8.182039028567634887e+03  1.006757548185240012e+06  1.007321449030853109e+06  2.008753144815627951e+06
167 8547 7.070097e+01 2.323201e+04  8.182039028567634887e+03  1.006797601167278248e+06  1.007297115765861585e+06  1.011062483920903644e+06
168 8579 7.119648e+01 2.328426e+04  8.182039028567634887e+03  1.006795574372391566e+06  1.007406994381189579e+06  2.008661038589914329e+06
169 8611 7.120653e+01 2.325684e+04  8.182039028567634887e+03  1.006758936836362118e+06  1.007713257357859053e+06  2.008619888002332067e+06
170 8643 7.248947e+01 2.333652e+04  8.182039028567634887e+03  1.006757208034140640e+06  1.007462623762612231e+06  2.010987364535378292e+06
171 8675 7.345172e+01 2.322859e+04  8.182039028567634887e+03  1.006798029643606860e+06  1.007189603503541322e+06  2.006758489691136405e+06
172 8707 7.399902e+01 2.327184e+04  8.182039028567634887e+03  1.006757828890232253e+06  1.007143999531499110e+06  3.008887762722209096e+06
173 8739 7.415798e+01 2.331189e+04  8.182039028567634887e+03  1.006797924025394488e+06  1.007438347566894023e+06  1.010627895315001020e+06
174 8771 7.361358e+01 2.333792e+04  8.182039028567634887e+03  1.006763772944511962e+06  1.007135734251286136e+06  2.007899550036528381e+06
175 8803 7.338943e+01 2.338457e+04  8.182039028567634887e+03  1.006773624321977841e+06  1.007393476506007137e+06  2.008647623648168286e+06
176 8835 7.284476e+01 2.341574e+04  8.182039028567634887e+03  1.006768757916984381e+06  1.007868220953951590e+06  2.007420969836940989e+06
177 8867 7.267522e+01 2.346229e+04  8.182039028567634887e+03  1.006782023310770630e+06  1.007299642079909914e+06  3.007332226394304540e+06
178 8899 7.382707e+01 2.357020e+04  8.182039028567634887e+03  1.006718002692184527e+06  1.007303702381504350e+06  2.008067825444429880e+06
179 8931 7.547876e+01 2.361178e+04  8.182039028567634887e+03  1.006747758198964759e+06  1.007170841328203562e+06  2.008265666650616797e+06
180 8963 7.644296e+01 2.362125e+04  8.182039028567634887e+03  1.006830102296016295e+06  1.007620813746369095e+06  2.008767356324895751e+06
181 8995 7.708066e+01 2.367277e+04  8.182039028567634887e+03  1.006769827004860155e+06  1.007637406496171840e+06  3.006668316891030874e+06
182 9027 7.852081e+01 2.371871e+04  8.182039028567634887e+03  1.006855107805350097e+06  1.007524486189925345e+06  2.009736501844852697e+06
183 9059 7.979565e+01 2.383896e+04  8.182039028567634887e+03  1.006796821674234001e+06  1.007757373062075116e+06  3.008428589900314808e+06
184 9091 8.029874e+01 2.385943e+04  8.182039028567634887e+03  1.006800572822460323e+06  1.008015172168674762e+06  2.008816889062842354e+06
185 9123 8.049157e+01 2.390748e+04  8.182039028567634887e+03  1.006776436788299703e+06  1.007432134097834351e+06  3.009942514050763566e+06
186 9155 8.129729e+01 2.390417e+04  8.182039028567634887e+03  1.006822914854310802e+06  1.007817318539533182e+06  2.013345258558046538e+06
187 9187 8.104565e+01 2.391812e+04  8.182039028567634887e+03  1.006815040159298223e+06  1.007741356969754444e+06  2.009945449739450589e+06
188 9219 8.109322e+01 2.400702e+04  8.182039028567634887e+03  1.006778192350091296e+06  1.007455226825666614e+06  2.007270477357340045e+06
189 9251 8.146561e+01 2.396274e+04  8.182039028567634887e+03  1.006712139203538769e+06  1.007479646287719253e+06  2.011988418842714746e+06
190 9283 8.175104e+01 2.399576e+04  8.182039028567634887e+03  1.006753957128153066e+06  1.007372949390913243e+06  2.007575294115886791e+06
191 9315 8.184713e+01 2.407673e+04  8.182039028567634887e+03  1.006759800614486565e+06  1.007642135824005120e+06  2.010072539230166702e+06
192 9347 8.115889e+01 2.405167e+04  8.182039028567634887e+03  1.006715422485973686e+06  1.007505622321991017e+06  3.008110965690784156e+06
193 9379 8.032494e+01 2.408866e+04  8.182039028567634887e+03  1.006739995317067136e+06  1.007360130934569635e+06  2.008846538498676615e+06
194 9411 7.845828e+01 2.418175e+04  8.182039028567634887e+03  1.006795191893863841e+06  1.007558481894681929e+06  2.011409779503054451e+06
195 9443 7.712410e+01 2.419649e+04  8.182039028567634887e+03  1.006787907772573060e+06  1.007464450992092374e+06  2.012069967518016463e+06
196 9475 7.601507e+01 2.420861e+04  8.182039028567634887e+03  1.006736511716359062e+06  1.007267135868056444e+06  3.006893912811485585e+06
197 9507 7.441703e+01 2.421699e+04  8.182039028567634887e+03  1.006746454032259993e+06  1.007173714667273453e+06  2.008176017512170598e+06
198 9539 7.401631e+01 2.414114e+04  8.182039028567634887e+03  1.006746578745760024e+06  1.007113154171314323e+06  2.006762473460077541e+06
199 9571 7.397630e+01 2.415931e+04  8.182039028567634887e+03  1.006773033162210719e+06  1.007353980228688801e+06  2.007947823543108767e+06
200 9603 7.460697e+01 2.414221e+04  8.182039028567634887e+03  1.006733005751892575e+06  1.007053596438750159e+06  2.008770655210980447e+06
1 9669 7.883420e+01 2.019947e+04  8.182039028567634887e+03  1.022811670247861184e+06  2.035539352489270503e+06  2.109369438560833223e+06
2 9733 7.691518e+01 2.084702e+04  8.182039028567634887e+03  1.020135097783380421e+06  1.557368144741186872e+06  2.101732624065143056e+06
